#group,false,false,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,double,string,string,string
#default,_result,,,,,,
,result,table,_time,_value,_field,_measurement,company
,,0,2017-11-16T16:00:00Z,20962750.0,volume,Stock_Price,Microsoft
,,0,2017-11-16T16:00:00Z,82.94,low,Stock_Price,Microsoft
,,0,2017-11-16T16:00:00Z,83.2,close,Stock_Price,Microsoft
,,0,2017-11-16T16:00:00Z,83.42,high,Stock_Price,Microsoft
,,0,2017-11-17T16:00:00Z,83.12,high,Stock_Price,Microsoft
,,0,2017-11-17T16:00:00Z,22078993.0,volume,Stock_Price,Microsoft
,,0,2017-11-17T16:00:00Z,82.24,low,Stock_Price,Microsoft
,,0,2017-11-17T16:00:00Z,82.4,close,Stock_Price,Microsoft
,,0,2017-11-17T16:00:00Z,83.12,open,Stock_Price,Microsoft
,,0,2017-11-20T16:00:00Z,82.53,close,Stock_Price,Microsoft
,,0,2017-11-20T16:00:00Z,16314978.0,volume,Stock_Price,Microsoft
,,0,2017-11-20T16:00:00Z,82.4,open,Stock_Price,Microsoft
,,0,2017-11-20T16:00:00Z,82.25,low,Stock_Price,Microsoft
,,0,2017-11-20T16:00:00Z,82.59,high,Stock_Price,Microsoft
,,0,2017-11-21T16:00:00Z,21237454.0,volume,Stock_Price,Microsoft
,,0,2017-11-21T16:00:00Z,82.74,open,Stock_Price,Microsoft
,,0,2017-11-21T16:00:00Z,83.84,high,Stock_Price,Microsoft
,,0,2017-11-21T16:00:00Z,83.72,close,Stock_Price,Microsoft
,,0,2017-11-21T16:00:00Z,82.74,low,Stock_Price,Microsoft
,,0,2017-11-22T16:00:00Z,83.11,close,Stock_Price,Microsoft
,,0,2017-11-22T16:00:00Z,83.04,low,Stock_Price,Microsoft
,,0,2017-11-22T16:00:00Z,83.83,open,Stock_Price,Microsoft
,,0,2017-11-22T16:00:00Z,83.9,high,Stock_Price,Microsoft
,,0,2017-11-22T16:00:00Z,20553089.0,volume,Stock_Price,Microsoft
,,0,2017-11-24T13:00:00Z,7425603.0,volume,Stock_Price,Microsoft
,,0,2017-11-24T13:00:00Z,83.01,open,Stock_Price,Microsoft
,,0,2017-11-24T13:00:00Z,82.78,low,Stock_Price,Microsoft
,,0,2017-11-24T13:00:00Z,83.43,high,Stock_Price,Microsoft
,,0,2017-11-24T13:00:00Z,83.26,close,Stock_Price,Microsoft
,,0,2017-11-27T16:00:00Z,18265242.0,volume,Stock_Price,Microsoft
,,0,2017-11-27T16:00:00Z,83.3,low,Stock_Price,Microsoft
,,0,2017-11-27T16:00:00Z,83.31,open,Stock_Price,Microsoft
,,0,2017-11-27T16:00:00Z,83.98,high,Stock_Price,Microsoft
,,0,2017-11-27T16:00:00Z,83.87,close,Stock_Price,Microsoft
,,0,2017-11-28T16:00:00Z,84.02,low,Stock_Price,Microsoft
,,0,2017-11-28T16:00:00Z,84.88,close,Stock_Price,Microsoft
,,0,2017-11-28T16:00:00Z,85.06,high,Stock_Price,Microsoft
,,0,2017-11-28T16:00:00Z,21925959.0,volume,Stock_Price,Microsoft
,,0,2017-11-28T16:00:00Z,84.07,open,Stock_Price,Microsoft
,,0,2017-11-29T16:00:00Z,84.71,open,Stock_Price,Microsoft
,,0,2017-11-29T16:00:00Z,83.34,close,Stock_Price,Microsoft
,,0,2017-11-29T16:00:00Z,83.18,low,Stock_Price,Microsoft
,,0,2017-11-29T16:00:00Z,27381109.0,volume,Stock_Price,Microsoft
,,0,2017-11-29T16:00:00Z,84.92,high,Stock_Price,Microsoft
,,0,2017-11-30T16:00:00Z,84.52,high,Stock_Price,Microsoft
,,0,2017-11-30T16:00:00Z,84.17,close,Stock_Price,Microsoft
,,0,2017-11-30T16:00:00Z,83.51,open,Stock_Price,Microsoft
,,0,2017-11-30T16:00:00Z,83.34,low,Stock_Price,Microsoft
,,0,2017-11-30T16:00:00Z,33054647.0,volume,Stock_Price,Microsoft
,,0,2017-12-01T16:00:00Z,84.81,high,Stock_Price,Microsoft
,,0,2017-12-01T16:00:00Z,83.6,open,Stock_Price,Microsoft
,,0,2017-12-01T16:00:00Z,84.26,close,Stock_Price,Microsoft
,,0,2017-12-01T16:00:00Z,29532132.0,volume,Stock_Price,Microsoft
,,0,2017-12-01T16:00:00Z,83.22,low,Stock_Price,Microsoft
,,0,2017-12-04T16:00:00Z,80.7,low,Stock_Price,Microsoft
,,0,2017-12-04T16:00:00Z,84.43,high,Stock_Price,Microsoft
,,0,2017-12-04T16:00:00Z,84.42,open,Stock_Price,Microsoft
,,0,2017-12-04T16:00:00Z,39094880.0,volume,Stock_Price,Microsoft
,,0,2017-12-04T16:00:00Z,81.08,close,Stock_Price,Microsoft
,,0,2017-12-05T16:00:00Z,26152261.0,volume,Stock_Price,Microsoft
,,0,2017-12-05T16:00:00Z,80.98,low,Stock_Price,Microsoft
,,0,2017-12-05T16:00:00Z,81.34,open,Stock_Price,Microsoft
,,0,2017-12-05T16:00:00Z,82.68,high,Stock_Price,Microsoft
,,0,2017-12-05T16:00:00Z,81.59,close,Stock_Price,Microsoft
,,0,2017-12-06T16:00:00Z,26162054.0,volume,Stock_Price,Microsoft
,,0,2017-12-06T16:00:00Z,81.43,low,Stock_Price,Microsoft
,,0,2017-12-06T16:00:00Z,83.14,high,Stock_Price,Microsoft
,,0,2017-12-06T16:00:00Z,82.78,close,Stock_Price,Microsoft
,,0,2017-12-06T16:00:00Z,81.55,open,Stock_Price,Microsoft
,,0,2017-12-07T16:00:00Z,82.8,high,Stock_Price,Microsoft
,,0,2017-12-07T16:00:00Z,23184547.0,volume,Stock_Price,Microsoft
,,0,2017-12-07T16:00:00Z,82.0,low,Stock_Price,Microsoft
,,0,2017-12-07T16:00:00Z,82.49,close,Stock_Price,Microsoft
,,0,2017-12-07T16:00:00Z,82.54,open,Stock_Price,Microsoft
,,0,2017-12-08T16:00:00Z,24489106.0,volume,Stock_Price,Microsoft
,,0,2017-12-08T16:00:00Z,84.58,high,Stock_Price,Microsoft
,,0,2017-12-08T16:00:00Z,84.16,close,Stock_Price,Microsoft
,,0,2017-12-08T16:00:00Z,83.33,low,Stock_Price,Microsoft
,,0,2017-12-08T16:00:00Z,83.63,open,Stock_Price,Microsoft
,,0,2017-12-11T16:00:00Z,84.12,low,Stock_Price,Microsoft
,,0,2017-12-11T16:00:00Z,85.37,high,Stock_Price,Microsoft
,,0,2017-12-11T16:00:00Z,84.29,open,Stock_Price,Microsoft
,,0,2017-12-11T16:00:00Z,22857854.0,volume,Stock_Price,Microsoft
,,0,2017-12-11T16:00:00Z,85.23,close,Stock_Price,Microsoft
,,0,2017-12-12T16:00:00Z,23924105.0,volume,Stock_Price,Microsoft
,,0,2017-12-12T16:00:00Z,86.05,high,Stock_Price,Microsoft
,,0,2017-12-12T16:00:00Z,85.31,open,Stock_Price,Microsoft
,,0,2017-12-12T16:00:00Z,85.08,low,Stock_Price,Microsoft
,,0,2017-12-12T16:00:00Z,85.58,close,Stock_Price,Microsoft
,,0,2017-12-13T16:00:00Z,86.0,high,Stock_Price,Microsoft
,,0,2017-12-13T16:00:00Z,85.17,low,Stock_Price,Microsoft
,,0,2017-12-13T16:00:00Z,85.35,close,Stock_Price,Microsoft
,,0,2017-12-13T16:00:00Z,22062679.0,volume,Stock_Price,Microsoft
,,0,2017-12-13T16:00:00Z,85.74,open,Stock_Price,Microsoft
,,0,2017-12-14T16:00:00Z,84.69,close,Stock_Price,Microsoft
,,0,2017-12-14T16:00:00Z,84.53,low,Stock_Price,Microsoft
,,0,2017-12-14T16:00:00Z,85.87,high,Stock_Price,Microsoft
,,0,2017-12-14T16:00:00Z,19305961.0,volume,Stock_Price,Microsoft
,,0,2017-12-14T16:00:00Z,85.43,open,Stock_Price,Microsoft
,,0,2017-12-15T16:00:00Z,85.26,open,Stock_Price,Microsoft
,,0,2017-12-15T16:00:00Z,53936687.0,volume,Stock_Price,Microsoft
,,0,2017-12-15T16:00:00Z,86.85,close,Stock_Price,Microsoft
,,0,2017-12-15T16:00:00Z,84.88,low,Stock_Price,Microsoft
,,0,2017-12-15T16:00:00Z,87.09,high,Stock_Price,Microsoft
,,0,2017-12-18T16:00:00Z,22283752.0,volume,Stock_Price,Microsoft
,,0,2017-12-18T16:00:00Z,86.38,close,Stock_Price,Microsoft
,,0,2017-12-18T16:00:00Z,87.5,high,Stock_Price,Microsoft
,,0,2017-12-18T16:00:00Z,86.23,low,Stock_Price,Microsoft
,,0,2017-12-18T16:00:00Z,87.12,open,Stock_Price,Microsoft
,,0,2017-12-19T16:00:00Z,86.35,open,Stock_Price,Microsoft
,,0,2017-12-19T16:00:00Z,85.27,low,Stock_Price,Microsoft
,,0,2017-12-19T16:00:00Z,85.83,close,Stock_Price,Microsoft
,,0,2017-12-19T16:00:00Z,86.35,high,Stock_Price,Microsoft
,,0,2017-12-19T16:00:00Z,23524787.0,volume,Stock_Price,Microsoft
,,0,2017-12-20T16:00:00Z,86.2,open,Stock_Price,Microsoft
,,0,2017-12-20T16:00:00Z,23674931.0,volume,Stock_Price,Microsoft
,,0,2017-12-20T16:00:00Z,86.3,high,Stock_Price,Microsoft
,,0,2017-12-20T16:00:00Z,85.52,close,Stock_Price,Microsoft
,,0,2017-12-20T16:00:00Z,84.71,low,Stock_Price,Microsoft
,,0,2017-12-21T16:00:00Z,17990745.0,volume,Stock_Price,Microsoft
,,0,2017-12-21T16:00:00Z,85.4,low,Stock_Price,Microsoft
,,0,2017-12-21T16:00:00Z,85.5,close,Stock_Price,Microsoft
,,0,2017-12-21T16:00:00Z,86.1,high,Stock_Price,Microsoft
,,0,2017-12-21T16:00:00Z,86.05,open,Stock_Price,Microsoft
,,0,2017-12-22T16:00:00Z,85.4,open,Stock_Price,Microsoft
,,0,2017-12-22T16:00:00Z,14145841.0,volume,Stock_Price,Microsoft
,,0,2017-12-22T16:00:00Z,85.63,high,Stock_Price,Microsoft
,,0,2017-12-22T16:00:00Z,85.51,close,Stock_Price,Microsoft
,,0,2017-12-22T16:00:00Z,84.92,low,Stock_Price,Microsoft
,,0,2017-12-26T16:00:00Z,85.53,high,Stock_Price,Microsoft
,,0,2017-12-26T16:00:00Z,9891237.0,volume,Stock_Price,Microsoft
,,0,2017-12-26T16:00:00Z,85.4,close,Stock_Price,Microsoft
,,0,2017-12-26T16:00:00Z,85.03,low,Stock_Price,Microsoft
,,0,2017-12-26T16:00:00Z,85.31,open,Stock_Price,Microsoft
,,0,2017-12-27T16:00:00Z,85.65,open,Stock_Price,Microsoft
,,0,2017-12-27T16:00:00Z,85.98,high,Stock_Price,Microsoft
,,0,2017-12-27T16:00:00Z,85.71,close,Stock_Price,Microsoft
,,0,2017-12-27T16:00:00Z,85.22,low,Stock_Price,Microsoft
,,0,2017-12-27T16:00:00Z,14678025.0,volume,Stock_Price,Microsoft
,,0,2017-12-28T16:00:00Z,85.9,open,Stock_Price,Microsoft
,,0,2017-12-28T16:00:00Z,10594344.0,volume,Stock_Price,Microsoft
,,0,2017-12-28T16:00:00Z,85.72,close,Stock_Price,Microsoft
,,0,2017-12-28T16:00:00Z,85.55,low,Stock_Price,Microsoft
,,0,2017-12-28T16:00:00Z,85.93,high,Stock_Price,Microsoft
,,0,2017-12-29T16:00:00Z,85.63,open,Stock_Price,Microsoft
,,0,2017-12-29T16:00:00Z,85.5,low,Stock_Price,Microsoft
,,0,2017-12-29T16:00:00Z,85.54,close,Stock_Price,Microsoft
,,0,2017-12-29T16:00:00Z,18717406.0,volume,Stock_Price,Microsoft
,,0,2017-12-29T16:00:00Z,86.05,high,Stock_Price,Microsoft
,,0,2018-01-02T16:00:00Z,86.31,high,Stock_Price,Microsoft
,,0,2018-01-02T16:00:00Z,85.5,low,Stock_Price,Microsoft
,,0,2018-01-02T16:00:00Z,85.95,close,Stock_Price,Microsoft
,,0,2018-01-02T16:00:00Z,22483797.0,volume,Stock_Price,Microsoft
,,0,2018-01-02T16:00:00Z,86.13,open,Stock_Price,Microsoft
,,0,2018-01-03T16:00:00Z,86.35,close,Stock_Price,Microsoft
,,0,2018-01-03T16:00:00Z,86.51,high,Stock_Price,Microsoft
,,0,2018-01-03T16:00:00Z,26061439.0,volume,Stock_Price,Microsoft
,,0,2018-01-03T16:00:00Z,85.97,low,Stock_Price,Microsoft
,,0,2018-01-03T16:00:00Z,86.06,open,Stock_Price,Microsoft
,,0,2018-01-04T16:00:00Z,87.66,high,Stock_Price,Microsoft
,,0,2018-01-04T16:00:00Z,86.57,low,Stock_Price,Microsoft
,,0,2018-01-04T16:00:00Z,87.11,close,Stock_Price,Microsoft
,,0,2018-01-04T16:00:00Z,86.59,open,Stock_Price,Microsoft
,,0,2018-01-04T16:00:00Z,21911974.0,volume,Stock_Price,Microsoft
,,0,2018-01-05T16:00:00Z,88.19,close,Stock_Price,Microsoft
,,0,2018-01-05T16:00:00Z,87.43,low,Stock_Price,Microsoft
,,0,2018-01-05T16:00:00Z,88.41,high,Stock_Price,Microsoft
,,0,2018-01-05T16:00:00Z,87.66,open,Stock_Price,Microsoft
,,0,2018-01-05T16:00:00Z,23407110.0,volume,Stock_Price,Microsoft
,,0,2018-01-08T16:00:00Z,87.6,low,Stock_Price,Microsoft
,,0,2018-01-08T16:00:00Z,22113049.0,volume,Stock_Price,Microsoft
,,0,2018-01-08T16:00:00Z,88.2,open,Stock_Price,Microsoft
,,0,2018-01-08T16:00:00Z,88.58,high,Stock_Price,Microsoft
,,0,2018-01-08T16:00:00Z,88.28,close,Stock_Price,Microsoft
,,0,2018-01-09T16:00:00Z,88.73,high,Stock_Price,Microsoft
,,0,2018-01-09T16:00:00Z,19484317.0,volume,Stock_Price,Microsoft
,,0,2018-01-09T16:00:00Z,88.22,close,Stock_Price,Microsoft
,,0,2018-01-09T16:00:00Z,87.86,low,Stock_Price,Microsoft
,,0,2018-01-09T16:00:00Z,88.65,open,Stock_Price,Microsoft
,,0,2018-01-10T16:00:00Z,87.86,open,Stock_Price,Microsoft
,,0,2018-01-10T16:00:00Z,18652201.0,volume,Stock_Price,Microsoft
,,0,2018-01-10T16:00:00Z,88.19,high,Stock_Price,Microsoft
,,0,2018-01-10T16:00:00Z,87.41,low,Stock_Price,Microsoft
,,0,2018-01-10T16:00:00Z,87.82,close,Stock_Price,Microsoft
,,0,2018-01-11T16:00:00Z,87.24,low,Stock_Price,Microsoft
,,0,2018-01-11T16:00:00Z,88.08,close,Stock_Price,Microsoft
,,0,2018-01-11T16:00:00Z,88.13,high,Stock_Price,Microsoft
,,0,2018-01-11T16:00:00Z,17808877.0,volume,Stock_Price,Microsoft
,,0,2018-01-11T16:00:00Z,88.13,open,Stock_Price,Microsoft
,,0,2018-01-12T16:00:00Z,88.45,low,Stock_Price,Microsoft
,,0,2018-01-12T16:00:00Z,89.6,close,Stock_Price,Microsoft
,,0,2018-01-12T16:00:00Z,88.67,open,Stock_Price,Microsoft
,,0,2018-01-12T16:00:00Z,24271531.0,volume,Stock_Price,Microsoft
,,0,2018-01-12T16:00:00Z,89.78,high,Stock_Price,Microsoft
,,0,2018-01-16T16:00:00Z,36599736.0,volume,Stock_Price,Microsoft
,,0,2018-01-16T16:00:00Z,90.79,high,Stock_Price,Microsoft
,,0,2018-01-16T16:00:00Z,88.01,low,Stock_Price,Microsoft
,,0,2018-01-16T16:00:00Z,90.1,open,Stock_Price,Microsoft
,,0,2018-01-16T16:00:00Z,88.35,close,Stock_Price,Microsoft
,,0,2018-01-17T16:00:00Z,90.28,high,Stock_Price,Microsoft
,,0,2018-01-17T16:00:00Z,89.08,open,Stock_Price,Microsoft
,,0,2018-01-17T16:00:00Z,88.75,low,Stock_Price,Microsoft
,,0,2018-01-17T16:00:00Z,90.14,close,Stock_Price,Microsoft
,,0,2018-01-17T16:00:00Z,25621164.0,volume,Stock_Price,Microsoft
,,0,2018-01-18T16:00:00Z,90.1,close,Stock_Price,Microsoft
,,0,2018-01-18T16:00:00Z,89.8,open,Stock_Price,Microsoft
,,0,2018-01-18T16:00:00Z,89.66,low,Stock_Price,Microsoft
,,0,2018-01-18T16:00:00Z,24159683.0,volume,Stock_Price,Microsoft
,,0,2018-01-18T16:00:00Z,90.67,high,Stock_Price,Microsoft
,,0,2018-01-19T16:00:00Z,89.66,low,Stock_Price,Microsoft
,,0,2018-01-19T16:00:00Z,36875013.0,volume,Stock_Price,Microsoft
,,0,2018-01-19T16:00:00Z,90.61,high,Stock_Price,Microsoft
,,0,2018-01-19T16:00:00Z,90.14,open,Stock_Price,Microsoft
,,0,2018-01-19T16:00:00Z,90.0,close,Stock_Price,Microsoft
,,0,2018-01-22T16:00:00Z,90.0,open,Stock_Price,Microsoft
,,0,2018-01-22T16:00:00Z,91.61,close,Stock_Price,Microsoft
,,0,2018-01-22T16:00:00Z,89.74,low,Stock_Price,Microsoft
,,0,2018-01-22T16:00:00Z,23601555.0,volume,Stock_Price,Microsoft
,,0,2018-01-22T16:00:00Z,91.62,high,Stock_Price,Microsoft
,,0,2018-01-23T16:00:00Z,91.9,open,Stock_Price,Microsoft
,,0,2018-01-23T16:00:00Z,91.54,low,Stock_Price,Microsoft
,,0,2018-01-23T16:00:00Z,23412841.0,volume,Stock_Price,Microsoft
,,0,2018-01-23T16:00:00Z,91.9,close,Stock_Price,Microsoft
,,0,2018-01-23T16:00:00Z,92.3,high,Stock_Price,Microsoft
,,0,2018-01-24T16:00:00Z,93.43,high,Stock_Price,Microsoft
,,0,2018-01-24T16:00:00Z,91.58,low,Stock_Price,Microsoft
,,0,2018-01-24T16:00:00Z,91.82,close,Stock_Price,Microsoft
,,0,2018-01-24T16:00:00Z,33277483.0,volume,Stock_Price,Microsoft
,,0,2018-01-24T16:00:00Z,92.55,open,Stock_Price,Microsoft
,,0,2018-01-25T16:00:00Z,91.93,low,Stock_Price,Microsoft
,,0,2018-01-25T16:00:00Z,92.33,close,Stock_Price,Microsoft
,,0,2018-01-25T16:00:00Z,93.24,high,Stock_Price,Microsoft
,,0,2018-01-25T16:00:00Z,26383238.0,volume,Stock_Price,Microsoft
,,0,2018-01-25T16:00:00Z,92.47,open,Stock_Price,Microsoft
,,0,2018-01-26T16:00:00Z,29172167.0,volume,Stock_Price,Microsoft
,,0,2018-01-26T16:00:00Z,94.06,high,Stock_Price,Microsoft
,,0,2018-01-26T16:00:00Z,94.06,close,Stock_Price,Microsoft
,,0,2018-01-26T16:00:00Z,92.58,low,Stock_Price,Microsoft
,,0,2018-01-26T16:00:00Z,93.12,open,Stock_Price,Microsoft
,,0,2018-01-29T16:00:00Z,93.92,close,Stock_Price,Microsoft
,,0,2018-01-29T16:00:00Z,95.14,open,Stock_Price,Microsoft
,,0,2018-01-29T16:00:00Z,31569940.0,volume,Stock_Price,Microsoft
,,0,2018-01-29T16:00:00Z,95.45,high,Stock_Price,Microsoft
,,0,2018-01-29T16:00:00Z,93.72,low,Stock_Price,Microsoft
,,0,2018-01-30T16:00:00Z,93.66,high,Stock_Price,Microsoft
,,0,2018-01-30T16:00:00Z,93.3,open,Stock_Price,Microsoft
,,0,2018-01-30T16:00:00Z,92.74,close,Stock_Price,Microsoft
,,0,2018-01-30T16:00:00Z,38635053.0,volume,Stock_Price,Microsoft
,,0,2018-01-30T16:00:00Z,92.1,low,Stock_Price,Microsoft
,,0,2018-01-31T16:00:00Z,48756338.0,volume,Stock_Price,Microsoft
,,0,2018-01-31T16:00:00Z,93.75,open,Stock_Price,Microsoft
,,0,2018-01-31T16:00:00Z,95.01,close,Stock_Price,Microsoft
,,0,2018-01-31T16:00:00Z,95.4,high,Stock_Price,Microsoft
,,0,2018-01-31T16:00:00Z,93.51,low,Stock_Price,Microsoft
,,0,2018-02-01T16:00:00Z,96.07,high,Stock_Price,Microsoft
,,0,2018-02-01T16:00:00Z,94.79,open,Stock_Price,Microsoft
,,0,2018-02-01T16:00:00Z,94.26,close,Stock_Price,Microsoft
,,0,2018-02-01T16:00:00Z,47227882.0,volume,Stock_Price,Microsoft
,,0,2018-02-01T16:00:00Z,93.58,low,Stock_Price,Microsoft
,,0,2018-02-02T16:00:00Z,93.64,open,Stock_Price,Microsoft
,,0,2018-02-02T16:00:00Z,91.78,close,Stock_Price,Microsoft
,,0,2018-02-02T16:00:00Z,91.5,low,Stock_Price,Microsoft
,,0,2018-02-02T16:00:00Z,47867753.0,volume,Stock_Price,Microsoft
,,0,2018-02-02T16:00:00Z,93.97,high,Stock_Price,Microsoft
,,0,2018-02-05T16:00:00Z,90.56,open,Stock_Price,Microsoft
,,0,2018-02-05T16:00:00Z,88.0,low,Stock_Price,Microsoft
,,0,2018-02-05T16:00:00Z,51031465.0,volume,Stock_Price,Microsoft
,,0,2018-02-05T16:00:00Z,88.0,close,Stock_Price,Microsoft
,,0,2018-02-05T16:00:00Z,93.24,high,Stock_Price,Microsoft
,,0,2018-02-06T16:00:00Z,67998564.0,volume,Stock_Price,Microsoft
,,0,2018-02-06T16:00:00Z,91.33,close,Stock_Price,Microsoft
,,0,2018-02-06T16:00:00Z,91.48,high,Stock_Price,Microsoft
,,0,2018-02-06T16:00:00Z,86.89,open,Stock_Price,Microsoft
,,0,2018-02-06T16:00:00Z,85.25,low,Stock_Price,Microsoft
,,0,2018-02-07T16:00:00Z,90.49,open,Stock_Price,Microsoft
,,0,2018-02-07T16:00:00Z,89.2,low,Stock_Price,Microsoft
,,0,2018-02-07T16:00:00Z,89.61,close,Stock_Price,Microsoft
,,0,2018-02-07T16:00:00Z,91.77,high,Stock_Price,Microsoft
,,0,2018-02-07T16:00:00Z,41107592.0,volume,Stock_Price,Microsoft
,,0,2018-02-08T16:00:00Z,85.01,close,Stock_Price,Microsoft
,,0,2018-02-08T16:00:00Z,55628657.0,volume,Stock_Price,Microsoft
,,0,2018-02-08T16:00:00Z,89.88,high,Stock_Price,Microsoft
,,0,2018-02-08T16:00:00Z,84.76,low,Stock_Price,Microsoft
,,0,2018-02-08T16:00:00Z,89.71,open,Stock_Price,Microsoft
,,0,2018-02-09T16:00:00Z,88.18,close,Stock_Price,Microsoft
,,0,2018-02-09T16:00:00Z,83.83,low,Stock_Price,Microsoft
,,0,2018-02-09T16:00:00Z,88.93,high,Stock_Price,Microsoft
,,0,2018-02-09T16:00:00Z,63499065.0,volume,Stock_Price,Microsoft
,,0,2018-02-09T16:00:00Z,86.3,open,Stock_Price,Microsoft
,,0,2018-02-12T16:00:00Z,89.13,close,Stock_Price,Microsoft
,,0,2018-02-12T16:00:00Z,87.93,low,Stock_Price,Microsoft
,,0,2018-02-12T16:00:00Z,89.78,high,Stock_Price,Microsoft
,,0,2018-02-12T16:00:00Z,35720341.0,volume,Stock_Price,Microsoft
,,0,2018-02-12T16:00:00Z,88.74,open,Stock_Price,Microsoft
,,0,2018-02-13T16:00:00Z,26407702.0,volume,Stock_Price,Microsoft
,,0,2018-02-13T16:00:00Z,87.8,low,Stock_Price,Microsoft
,,0,2018-02-13T16:00:00Z,90.0,high,Stock_Price,Microsoft
,,0,2018-02-13T16:00:00Z,89.83,close,Stock_Price,Microsoft
,,0,2018-02-13T16:00:00Z,88.93,open,Stock_Price,Microsoft
,,0,2018-02-14T16:00:00Z,90.81,close,Stock_Price,Microsoft
,,0,2018-02-14T16:00:00Z,34960912.0,volume,Stock_Price,Microsoft
,,0,2018-02-14T16:00:00Z,88.41,low,Stock_Price,Microsoft
,,0,2018-02-14T16:00:00Z,90.99,high,Stock_Price,Microsoft
,,0,2018-02-14T16:00:00Z,88.51,open,Stock_Price,Microsoft
,,0,2018-02-15T16:00:00Z,92.72,high,Stock_Price,Microsoft
,,0,2018-02-15T16:00:00Z,90.62,low,Stock_Price,Microsoft
,,0,2018-02-15T16:00:00Z,91.21,open,Stock_Price,Microsoft
,,0,2018-02-15T16:00:00Z,92.66,close,Stock_Price,Microsoft
,,0,2018-02-15T16:00:00Z,27823866.0,volume,Stock_Price,Microsoft
,,0,2018-02-16T16:00:00Z,92.0,close,Stock_Price,Microsoft
,,0,2018-02-16T16:00:00Z,30596919.0,volume,Stock_Price,Microsoft
,,0,2018-02-16T16:00:00Z,93.5,high,Stock_Price,Microsoft
,,0,2018-02-16T16:00:00Z,91.8,low,Stock_Price,Microsoft
,,0,2018-02-16T16:00:00Z,92.45,open,Stock_Price,Microsoft
,,0,2018-02-20T16:00:00Z,92.72,close,Stock_Price,Microsoft
,,0,2018-02-20T16:00:00Z,30911725.0,volume,Stock_Price,Microsoft
,,0,2018-02-20T16:00:00Z,93.06,high,Stock_Price,Microsoft
,,0,2018-02-20T16:00:00Z,91.48,open,Stock_Price,Microsoft
,,0,2018-02-20T16:00:00Z,91.01,low,Stock_Price,Microsoft
,,0,2018-02-21T16:00:00Z,93.36,high,Stock_Price,Microsoft
,,0,2018-02-21T16:00:00Z,26922503.0,volume,Stock_Price,Microsoft
,,0,2018-02-21T16:00:00Z,92.98,open,Stock_Price,Microsoft
,,0,2018-02-21T16:00:00Z,91.49,close,Stock_Price,Microsoft
,,0,2018-02-21T16:00:00Z,91.49,low,Stock_Price,Microsoft
,,0,2018-02-22T16:00:00Z,92.05,open,Stock_Price,Microsoft
,,0,2018-02-22T16:00:00Z,91.73,close,Stock_Price,Microsoft
,,0,2018-02-22T16:00:00Z,24392753.0,volume,Stock_Price,Microsoft
,,0,2018-02-22T16:00:00Z,92.73,high,Stock_Price,Microsoft
,,0,2018-02-22T16:00:00Z,91.36,low,Stock_Price,Microsoft
,,0,2018-02-23T16:00:00Z,94.07,high,Stock_Price,Microsoft
,,0,2018-02-23T16:00:00Z,94.06,close,Stock_Price,Microsoft
,,0,2018-02-23T16:00:00Z,26329226.0,volume,Stock_Price,Microsoft
,,0,2018-02-23T16:00:00Z,92.36,low,Stock_Price,Microsoft
,,0,2018-02-23T16:00:00Z,92.75,open,Stock_Price,Microsoft
,,0,2018-02-26T16:00:00Z,30199846.0,volume,Stock_Price,Microsoft
,,0,2018-02-26T16:00:00Z,94.25,low,Stock_Price,Microsoft
,,0,2018-02-26T16:00:00Z,94.4,open,Stock_Price,Microsoft
,,0,2018-02-26T16:00:00Z,95.45,high,Stock_Price,Microsoft
,,0,2018-02-26T16:00:00Z,95.42,close,Stock_Price,Microsoft
,,0,2018-02-27T16:00:00Z,94.2,low,Stock_Price,Microsoft
,,0,2018-02-27T16:00:00Z,94.2,close,Stock_Price,Microsoft
,,0,2018-02-27T16:00:00Z,95.84,high,Stock_Price,Microsoft
,,0,2018-02-27T16:00:00Z,25869119.0,volume,Stock_Price,Microsoft
,,0,2018-02-27T16:00:00Z,95.74,open,Stock_Price,Microsoft
,,0,2018-02-28T16:00:00Z,95.71,high,Stock_Price,Microsoft
,,0,2018-02-28T16:00:00Z,93.77,close,Stock_Price,Microsoft
,,0,2018-02-28T16:00:00Z,94.84,open,Stock_Price,Microsoft
,,0,2018-02-28T16:00:00Z,93.63,low,Stock_Price,Microsoft
,,0,2018-02-28T16:00:00Z,31167338.0,volume,Stock_Price,Microsoft
,,0,2018-03-01T16:00:00Z,91.84,low,Stock_Price,Microsoft
,,0,2018-03-01T16:00:00Z,92.85,close,Stock_Price,Microsoft
,,0,2018-03-01T16:00:00Z,93.99,open,Stock_Price,Microsoft
,,0,2018-03-01T16:00:00Z,37135561.0,volume,Stock_Price,Microsoft
,,0,2018-03-01T16:00:00Z,94.57,high,Stock_Price,Microsoft
,,0,2018-03-02T16:00:00Z,90.86,low,Stock_Price,Microsoft
,,0,2018-03-02T16:00:00Z,32830389.0,volume,Stock_Price,Microsoft
,,0,2018-03-02T16:00:00Z,91.58,open,Stock_Price,Microsoft
,,0,2018-03-02T16:00:00Z,93.15,high,Stock_Price,Microsoft
,,0,2018-03-02T16:00:00Z,93.05,close,Stock_Price,Microsoft
,,0,2018-03-05T16:00:00Z,92.34,open,Stock_Price,Microsoft
